0	0.0000000e+00
1	0.0000000e+00
2	0.0000000e+00
3	0.0000000e+00
4	0.0000000e+00
5	0.0000000e+00
6	0.0000000e+00
7	0.0000000e+00
8	2.4666667e-03
9	2.4000000e-03
10	4.9333333e-03
11	4.6000000e-03
12	7.0666667e-03
13	1.1333333e-02
14	1.3133333e-02
15	1.9066667e-02
16	1.7666667e-02
17	2.4466667e-02
18	2.1600000e-02
19	2.9800000e-02
20	2.5200000e-02
21	3.4533333e-02
22	2.7733333e-02
23	3.3400000e-02
24	2.6133333e-02
25	2.9400000e-02
26	2.5733333e-02
27	3.3200000e-02
28	2.3400000e-02
29	2.9866667e-02
30	2.3466667e-02
31	2.6800000e-02
32	2.1066667e-02
33	2.4933333e-02
34	2.0400000e-02
35	2.4466667e-02
36	2.1800000e-02
37	2.1600000e-02
38	1.7800000e-02
39	2.0533333e-02
40	1.7600000e-02
41	1.7000000e-02
42	1.3733333e-02
43	1.6133333e-02
44	1.4666667e-02
45	1.6333333e-02
46	1.4400000e-02
47	1.5000000e-02
48	1.1666667e-02
49	1.2200000e-02
50	9.6666667e-03
51	1.1333333e-02
52	1.0800000e-02
53	1.1466667e-02
54	8.0666667e-03
55	9.6666667e-03
56	6.5333333e-03
57	8.5333333e-03
58	6.6000000e-03
59	7.2000000e-03
60	6.4000000e-03
61	6.5333333e-03
62	6.5333333e-03
63	6.3333333e-03
64	5.2666667e-03
65	6.6000000e-03
66	4.4000000e-03
67	5.2666667e-03
68	4.2666667e-03
69	3.9333333e-03
70	4.3333333e-03
71	3.5333333e-03
72	3.1333333e-03
73	3.2000000e-03
74	2.4666667e-03
75	2.3333333e-03
76	1.6000000e-03
77	1.7333333e-03
78	1.0000000e-03
79	1.6666667e-03
80	1.6000000e-03
81	1.7333333e-03
82	1.4666667e-03
83	1.0000000e-03
84	6.6666667e-04
85	7.3333333e-04
86	5.3333333e-04
87	7.3333333e-04
88	3.3333333e-04
89	1.3333333e-04
90	5.3333333e-04
91	4.0000000e-04
92	2.0000000e-04
93	1.3333333e-04
94	2.0000000e-04
95	1.3333333e-04
96	6.6666667e-05
97	6.6666667e-05
98	6.6666667e-05
99	0.0000000e+00
100	1.3333333e-04
