-6	-12	1.3333333e-03
-6	-11	1.2666667e-03
-6	-10	1.0833333e-03
-6	-9	1.0500000e-03
-6	-8	1.2333333e-03
-6	-7	1.2166667e-03
-6	-6	1.3166667e-03
-6	-5	1.5250000e-03
-6	-4	1.5583333e-03
-6	-3	1.4166667e-03
-6	-2	1.7166667e-03
-6	-1	2.0000000e-03
-6	0	1.7666667e-03
-6	1	1.9333333e-03
-6	2	1.7333333e-03
-6	3	1.7166667e-03
-6	4	1.4583333e-03
-6	5	1.1916667e-03
-6	6	1.1000000e-03
-6	7	1.0750000e-03
-6	8	1.2500000e-03
-6	9	1.1083333e-03
-6	10	1.0833333e-03
-6	11	1.4916667e-03
-6	12	1.3333333e-03
-5	-12	1.1333333e-03
-5	-11	1.4583333e-03
-5	-10	1.1250000e-03
-5	-9	1.3166667e-03
-5	-8	1.2500000e-03
-5	-7	1.2083333e-03
-5	-6	1.2500000e-03
-5	-5	1.4833333e-03
-5	-4	1.7833333e-03
-5	-3	1.8583333e-03
-5	-2	1.9500000e-03
-5	-1	2.2416667e-03
-5	0	2.0833333e-03
-5	1	2.2916667e-03
-5	2	1.9083333e-03
-5	3	1.9500000e-03
-5	4	1.6750000e-03
-5	5	1.6000000e-03
-5	6	1.3833333e-03
-5	7	1.2916667e-03
-5	8	1.1833333e-03
-5	9	1.2333333e-03
-5	10	1.2750000e-03
-5	11	1.2833333e-03
-5	12	1.1000000e-03
-4	-12	1.3000000e-03
-4	-11	1.6916667e-03
-4	-10	1.0833333e-03
-4	-9	1.0083333e-03
-4	-8	1.2166667e-03
-4	-7	1.3000000e-03
-4	-6	1.4666667e-03
-4	-5	1.7166667e-03
-4	-4	2.0083333e-03
-4	-3	2.2250000e-03
-4	-2	2.3833333e-03
-4	-1	2.7166667e-03
-4	0	2.7916667e-03
-4	1	2.6750000e-03
-4	2	2.5666667e-03
-4	3	2.0083333e-03
-4	4	2.0250000e-03
-4	5	1.7833333e-03
-4	6	1.5500000e-03
-4	7	1.2083333e-03
-4	8	1.1666667e-03
-4	9	1.3000000e-03
-4	10	1.0500000e-03
-4	11	1.4666667e-03
-4	12	1.2416667e-03
-3	-12	1.1416667e-03
-3	-11	1.6416667e-03
-3	-10	1.1750000e-03
-3	-9	1.2000000e-03
-3	-8	1.2583333e-03
-3	-7	1.4250000e-03
-3	-6	1.7500000e-03
-3	-5	1.7750000e-03
-3	-4	2.1916667e-03
-3	-3	2.4750000e-03
-3	-2	2.7916667e-03
-3	-1	3.3583333e-03
-3	0	3.3666667e-03
-3	1	3.2333333e-03
-3	2	3.0083333e-03
-3	3	2.7500000e-03
-3	4	2.0333333e-03
-3	5	1.8333333e-03
-3	6	1.8083333e-03
-3	7	1.3833333e-03
-3	8	1.2416667e-03
-3	9	1.3083333e-03
-3	10	1.3333333e-03
-3	11	1.4333333e-03
-3	12	1.3500000e-03
-2	-12	1.1416667e-03
-2	-11	1.1916667e-03
-2	-10	1.2000000e-03
-2	-9	1.4583333e-03
-2	-8	1.2666667e-03
-2	-7	1.5500000e-03
-2	-6	2.0083333e-03
-2	-5	1.8333333e-03
-2	-4	2.4916667e-03
-2	-3	3.0666667e-03
-2	-2	3.4750000e-03
-2	-1	4.2833333e-03
-2	0	4.2500000e-03
-2	1	4.5250000e-03
-2	2	3.5833333e-03
-2	3	2.8333333e-03
-2	4	2.4083333e-03
-2	5	1.8500000e-03
-2	6	1.7500000e-03
-2	7	1.7166667e-03
-2	8	1.4833333e-03
-2	9	1.3416667e-03
-2	10	1.2333333e-03
-2	11	1.6500000e-03
-2	12	1.3833333e-03
-1	-12	1.2833333e-03
-1	-11	1.6583333e-03
-1	-10	1.3666667e-03
-1	-9	1.2333333e-03
-1	-8	1.0916667e-03
-1	-7	1.7166667e-03
-1	-6	1.8916667e-03
-1	-5	2.1166667e-03
-1	-4	2.4750000e-03
-1	-3	3.1500000e-03
-1	-2	4.2416667e-03
-1	-1	3.6083333e-03
-1	0	6.8166667e-03
-1	1	3.8250000e-03
-1	2	4.3666667e-03
-1	3	3.3916667e-03
-1	4	2.7083333e-03
-1	5	2.0833333e-03
-1	6	2.0500000e-03
-1	7	1.5416667e-03
-1	8	1.3750000e-03
-1	9	1.2416667e-03
-1	10	1.3000000e-03
-1	11	1.4583333e-03
-1	12	1.1750000e-03
0	-12	1.4500000e-03
0	-11	1.5750000e-03
0	-10	1.4583333e-03
0	-9	1.2916667e-03
0	-8	1.4000000e-03
0	-7	1.5000000e-03
0	-6	1.9500000e-03
0	-5	2.3083333e-03
0	-4	2.6500000e-03
0	-3	3.5833333e-03
0	-2	4.0416667e-03
0	-1	7.2583333e-03
0	0	0.0000000e+00
0	1	7.1916667e-03
0	2	4.2333333e-03
0	3	3.2833333e-03
0	4	2.7666667e-03
0	5	2.3250000e-03
0	6	1.7416667e-03
0	7	1.7583333e-03
0	8	1.6250000e-03
0	9	1.3416667e-03
0	10	1.2916667e-03
0	11	1.7083333e-03
0	12	1.4333333e-03
1	-12	1.3583333e-03
1	-11	1.7333333e-03
1	-10	1.3916667e-03
1	-9	1.3166667e-03
1	-8	1.3833333e-03
1	-7	1.4333333e-03
1	-6	1.5916667e-03
1	-5	2.1166667e-03
1	-4	2.7416667e-03
1	-3	3.1333333e-03
1	-2	4.4000000e-03
1	-1	3.4333333e-03
1	0	7.0916667e-03
1	1	3.8750000e-03
1	2	3.8916667e-03
1	3	3.3166667e-03
1	4	2.5166667e-03
1	5	2.1750000e-03
1	6	1.7666667e-03
1	7	1.5833333e-03
1	8	1.5000000e-03
1	9	1.0333333e-03
1	10	1.2666667e-03
1	11	1.7333333e-03
1	12	1.2583333e-03
2	-12	1.4333333e-03
2	-11	1.4166667e-03
2	-10	1.4583333e-03
2	-9	1.1416667e-03
2	-8	1.4416667e-03
2	-7	1.4833333e-03
2	-6	1.9166667e-03
2	-5	2.0583333e-03
2	-4	2.3250000e-03
2	-3	2.8250000e-03
2	-2	3.4583333e-03
2	-1	4.1833333e-03
2	0	3.6916667e-03
2	1	4.1083333e-03
2	2	3.1083333e-03
2	3	3.0916667e-03
2	4	2.3333333e-03
2	5	1.8000000e-03
2	6	1.6750000e-03
2	7	1.6833333e-03
2	8	1.2666667e-03
2	9	1.2916667e-03
2	10	1.3083333e-03
2	11	1.6416667e-03
2	12	1.3750000e-03
3	-12	1.2333333e-03
3	-11	1.6083333e-03
3	-10	1.3666667e-03
3	-9	1.3000000e-03
3	-8	1.4750000e-03
3	-7	1.2416667e-03
3	-6	1.5000000e-03
3	-5	1.7666667e-03
3	-4	2.3083333e-03
3	-3	2.6333333e-03
3	-2	2.7333333e-03
3	-1	3.3166667e-03
3	0	3.6166667e-03
3	1	3.3666667e-03
3	2	2.8666667e-03
3	3	2.4666667e-03
3	4	2.3250000e-03
3	5	1.9666667e-03
3	6	1.6000000e-03
3	7	1.4750000e-03
3	8	1.4000000e-03
3	9	1.4083333e-03
3	10	9.7500000e-04
3	11	1.4833333e-03
3	12	1.2166667e-03
4	-12	1.3166667e-03
4	-11	1.4000000e-03
4	-10	1.2833333e-03
4	-9	1.2416667e-03
4	-8	1.3500000e-03
4	-7	1.3833333e-03
4	-6	1.5083333e-03
4	-5	1.9333333e-03
4	-4	2.0333333e-03
4	-3	2.2250000e-03
4	-2	2.3500000e-03
4	-1	2.6333333e-03
4	0	2.8416667e-03
4	1	2.5166667e-03
4	2	2.3500000e-03
4	3	2.1166667e-03
4	4	1.9166667e-03
4	5	1.7500000e-03
4	6	1.5750000e-03
4	7	1.4250000e-03
4	8	1.3750000e-03
4	9	1.2333333e-03
4	10	1.2500000e-03
4	11	1.7250000e-03
4	12	1.2583333e-03
5	-12	1.1583333e-03
5	-11	1.4583333e-03
5	-10	1.0666667e-03
5	-9	1.0500000e-03
5	-8	1.2666667e-03
5	-7	1.4500000e-03
5	-6	1.3250000e-03
5	-5	1.5583333e-03
5	-4	1.8916667e-03
5	-3	1.8833333e-03
5	-2	2.0416667e-03
5	-1	2.3083333e-03
5	0	2.3583333e-03
5	1	1.9583333e-03
5	2	2.3500000e-03
5	3	1.9583333e-03
5	4	1.5000000e-03
5	5	1.5083333e-03
5	6	1.3583333e-03
5	7	1.2250000e-03
5	8	1.3416667e-03
5	9	1.1416667e-03
5	10	1.1083333e-03
5	11	1.4416667e-03
5	12	1.3166667e-03
6	-12	1.1416667e-03
6	-11	1.3750000e-03
6	-10	1.1500000e-03
6	-9	1.0666667e-03
6	-8	1.1250000e-03
6	-7	1.3333333e-03
6	-6	1.2833333e-03
6	-5	1.3416667e-03
6	-4	1.3333333e-03
6	-3	1.5166667e-03
6	-2	1.8250000e-03
6	-1	1.9666667e-03
6	0	1.7333333e-03
6	1	1.8583333e-03
6	2	1.8916667e-03
6	3	1.5166667e-03
6	4	1.1333333e-03
6	5	1.2750000e-03
6	6	1.2083333e-03
6	7	1.1000000e-03
6	8	1.1250000e-03
6	9	1.0083333e-03
6	10	1.0166667e-03
6	11	1.2250000e-03
6	12	1.1416667e-03
7	-12	1.1916667e-03
7	-11	1.3333333e-03
7	-10	9.3333333e-04
7	-9	9.5833333e-04
7	-8	9.5000000e-04
7	-7	1.0916667e-03
7	-6	1.0500000e-03
7	-5	1.3000000e-03
7	-4	1.3083333e-03
7	-3	1.4250000e-03
7	-2	1.5916667e-03
7	-1	1.4500000e-03
7	0	1.6583333e-03
7	1	1.5333333e-03
7	2	1.5833333e-03
7	3	1.6083333e-03
7	4	1.4333333e-03
7	5	1.3250000e-03
7	6	1.3000000e-03
7	7	9.8333333e-04
7	8	1.1583333e-03
7	9	1.0166667e-03
7	10	9.7500000e-04
7	11	1.3916667e-03
7	12	1.0500000e-03
8	-12	1.1000000e-03
8	-11	1.1916667e-03
8	-10	9.7500000e-04
8	-9	9.1666667e-04
8	-8	1.1166667e-03
8	-7	9.5833333e-04
8	-6	1.1416667e-03
8	-5	9.5833333e-04
8	-4	1.3500000e-03
8	-3	1.3250000e-03
8	-2	1.3083333e-03
8	-1	1.4250000e-03
8	0	1.3583333e-03
8	1	1.3500000e-03
8	2	1.3333333e-03
8	3	1.3250000e-03
8	4	1.3250000e-03
8	5	1.2250000e-03
8	6	8.4166667e-04
8	7	9.1666667e-04
8	8	1.1250000e-03
8	9	1.0583333e-03
8	10	9.0833333e-04
8	11	1.2583333e-03
8	12	1.1333333e-03
9	-12	1.0833333e-03
9	-11	1.3916667e-03
9	-10	1.0333333e-03
9	-9	9.7500000e-04
9	-8	1.0000000e-03
9	-7	1.0416667e-03
9	-6	9.3333333e-04
9	-5	1.1166667e-03
9	-4	1.1166667e-03
9	-3	1.2500000e-03
9	-2	1.3000000e-03
9	-1	1.2916667e-03
9	0	1.1250000e-03
9	1	1.3000000e-03
9	2	1.1333333e-03
9	3	1.2416667e-03
9	4	1.1416667e-03
9	5	1.1750000e-03
9	6	9.6666667e-04
9	7	1.0833333e-03
9	8	1.0583333e-03
9	9	1.0750000e-03
9	10	1.0916667e-03
9	11	1.2916667e-03
9	12	1.0166667e-03
10	-12	1.0833333e-03
10	-11	1.2833333e-03
10	-10	1.0750000e-03
10	-9	9.3333333e-04
10	-8	1.1083333e-03
10	-7	1.0750000e-03
10	-6	1.1000000e-03
10	-5	1.2500000e-03
10	-4	1.2416667e-03
10	-3	1.1250000e-03
10	-2	1.2416667e-03
10	-1	1.3833333e-03
10	0	1.3916667e-03
10	1	1.3416667e-03
10	2	1.5083333e-03
10	3	1.3416667e-03
10	4	1.1250000e-03
10	5	1.0750000e-03
10	6	1.2666667e-03
10	7	9.4166667e-04
10	8	9.6666667e-04
10	9	9.1666667e-04
10	10	1.2000000e-03
10	11	1.2750000e-03
10	12	1.4500000e-03
11	-12	1.0083333e-03
11	-11	1.8916667e-03
11	-10	1.2833333e-03
11	-9	1.2416667e-03
11	-8	1.3500000e-03
11	-7	1.3583333e-03
11	-6	1.3083333e-03
11	-5	1.4166667e-03
11	-4	1.5583333e-03
11	-3	1.5000000e-03
11	-2	1.6750000e-03
11	-1	1.6416667e-03
11	0	1.4000000e-03
11	1	1.7083333e-03
11	2	1.7083333e-03
11	3	1.4416667e-03
11	4	1.5250000e-03
11	5	1.3583333e-03
11	6	1.4166667e-03
11	7	1.3000000e-03
11	8	1.2583333e-03
11	9	1.1750000e-03
11	10	1.3583333e-03
11	11	2.0833333e-03
11	12	1.0333333e-03
12	-12	4.7166667e-03
12	-11	1.0916667e-03
12	-10	1.1500000e-03
12	-9	9.5000000e-04
12	-8	1.2750000e-03
12	-7	1.2000000e-03
12	-6	1.2166667e-03
12	-5	1.2166667e-03
12	-4	1.0416667e-03
12	-3	1.4166667e-03
12	-2	1.2166667e-03
12	-1	1.3500000e-03
12	0	1.2500000e-03
12	1	1.3000000e-03
12	2	1.3083333e-03
12	3	1.2833333e-03
12	4	1.0583333e-03
12	5	1.2083333e-03
12	6	1.1166667e-03
12	7	1.1916667e-03
12	8	1.1000000e-03
12	9	1.0500000e-03
12	10	1.1500000e-03
12	11	1.1583333e-03
12	12	4.5250000e-03
