2 	 1 	 0 	 1
3 	 2.38554 	 0 	 2.38554
4 	 3.86145 	 0 	 3.86145
5 	 5.50201 	 0 	 5.50201
6 	 7.09237 	 0 	 7.09237
7 	 8.7249 	 0 	 8.7249
8 	 10.3876 	 0 	 10.3876
9 	 12.257 	 0 	 12.257
10 	 14.253 	 0 	 14.253
11 	 15.9759 	 0 	 15.9759
12 	 17.7731 	 0 	 17.7731
13 	 19.6064 	 0 	 19.6064
14 	 21.5542 	 0 	 21.5542
15 	 23.4157 	 0 	 23.4157
16 	 25.3594 	 0 	 25.3594
17 	 27.2892 	 0 	 27.2892
18 	 29.1024 	 0 	 29.1024
19 	 31.1185 	 0 	 31.1185
20 	 32.8474 	 0 	 32.8474
21 	 34.7349 	 0 	 34.7349
22 	 36.6185 	 0 	 36.6185
23 	 38.2912 	 0 	 38.2912
24 	 39.6546 	 0 	 39.6546
25 	 41.7189 	 0 	 41.7189
26 	 43.7088 	 0 	 43.7088
27 	 45.2791 	 0 	 45.2791
28 	 47.3173 	 0 	 47.3173
29 	 49.1386 	 0 	 49.1386
30 	 51.0663 	 0 	 51.0663
31 	 52.9699 	 0 	 52.9699
32 	 55.1908 	 0 	 55.1908
33 	 56.7068 	 0 	 56.7068
34 	 58.251 	 0 	 58.251
35 	 60.0723 	 0 	 60.0723
36 	 61.9779 	 0 	 61.9779
37 	 63.9177 	 0 	 63.9177
38 	 65.7209 	 0 	 65.7209
39 	 67.6667 	 0 	 67.6667
40 	 69.3454 	 0 	 69.3454
41 	 71.34 	 0.00200803 	 71.255
42 	 73.0423 	 0.00200803 	 72.9538
43 	 74.7907 	 0.00200803 	 74.6988
44 	 76.0644 	 0.00200803 	 75.9699
45 	 77.8913 	 0.00200803 	 77.7932
46 	 79.6821 	 0.00200803 	 79.5803
47 	 81.5372 	 0.00200803 	 81.4317
48 	 83.3441 	 0.00200803 	 83.2349
49 	 85.3595 	 0.00301205 	 85.1807
50 	 87.3948 	 0.00301205 	 87.2098
51 	 89.3857 	 0.00301205 	 89.1948
52 	 91.2538 	 0.00301205 	 91.0572
53 	 92.5035 	 0.00301205 	 92.3032
54 	 94.25 	 0.00401606 	 94.001
55 	 96.5222 	 0.00401606 	 96.2641
56 	 98.5202 	 0.00401606 	 98.254
57 	 100.095 	 0.00401606 	 99.8223
58 	 102.018 	 0.00401606 	 101.738
59 	 104.202 	 0.00401606 	 103.913
60 	 106.478 	 0.00401606 	 106.18
61 	 108.599 	 0.00401606 	 108.292
62 	 110.25 	 0.00401606 	 109.937
63 	 112.633 	 0.00401606 	 112.31
64 	 114.623 	 0.00502008 	 114.25
65 	 116.248 	 0.00502008 	 115.867
66 	 118.55 	 0.00502008 	 118.158
67 	 120.448 	 0.00502008 	 120.046
68 	 122.094 	 0.00502008 	 121.684
69 	 124.376 	 0.00702811 	 123.729
70 	 125.942 	 0.00702811 	 125.284
71 	 127.236 	 0.00702811 	 126.568
72 	 128.824 	 0.00702811 	 128.146
73 	 130.738 	 0.00702811 	 130.046
74 	 132.514 	 0.00903614 	 131.626
75 	 135.06 	 0.00903614 	 134.149
76 	 137.409 	 0.00903614 	 136.477
77 	 138.848 	 0.0100402 	 137.785
78 	 141.065 	 0.0100402 	 139.98
79 	 142.422 	 0.0100402 	 141.323
80 	 144.391 	 0.0100402 	 143.273
81 	 146.503 	 0.0100402 	 145.363
82 	 149.191 	 0.0100402 	 148.024
83 	 151.389 	 0.0100402 	 150.201
84 	 154.157 	 0.0110442 	 152.839
85 	 155.803 	 0.0110442 	 154.467
86 	 157.118 	 0.0110442 	 155.767
87 	 159.129 	 0.0110442 	 157.756
88 	 160.555 	 0.0110442 	 159.167
89 	 162.631 	 0.0110442 	 161.22
90 	 165.231 	 0.0110442 	 163.791
91 	 167.198 	 0.0110442 	 165.736
92 	 168.769 	 0.0110442 	 167.289
93 	 169.586 	 0.0110442 	 168.097
94 	 171.755 	 0.0110442 	 170.243
95 	 174.059 	 0.0130522 	 172.29
96 	 175.468 	 0.0130522 	 173.681
97 	 176.588 	 0.0130522 	 174.786
98 	 178.23 	 0.0140562 	 176.552
99 	 180.371 	 0.0140562 	 178.663
100 	 182.191 	 0.0150602 	 180.301
101 	 183.708 	 0.0150602 	 181.796
102 	 185.656 	 0.0150602 	 183.715
103 	 187.794 	 0.0150602 	 185.82
104 	 189.842 	 0.0150602 	 187.837
105 	 191.195 	 0.0150602 	 189.17
106 	 193.834 	 0.0150602 	 191.769
107 	 196.267 	 0.0150602 	 194.166
108 	 197.636 	 0.0150602 	 195.514
109 	 200.11 	 0.0160643 	 197.804
110 	 201.218 	 0.0160643 	 198.895
111 	 203.239 	 0.0180723 	 200.563
112 	 204.832 	 0.0180723 	 202.128
113 	 206.172 	 0.0180723 	 203.443
114 	 207.197 	 0.0190763 	 204.451
115 	 208.231 	 0.0190763 	 205.466
116 	 210.064 	 0.0190763 	 207.264
117 	 212.942 	 0.0190763 	 210.086
118 	 215.678 	 0.0190763 	 212.77
119 	 217.773 	 0.0200803 	 214.651
120 	 219.299 	 0.0200803 	 216.147
121 	 220.918 	 0.0200803 	 217.733
122 	 222.252 	 0.0200803 	 219.04
123 	 223.463 	 0.0210843 	 220.106
124 	 224.657 	 0.0210843 	 221.276
125 	 226.921 	 0.0210843 	 223.492
126 	 228.504 	 0.0210843 	 225.041
127 	 231.355 	 0.0220884 	 227.669
128 	 234.675 	 0.0230924 	 230.833
129 	 237.379 	 0.0230924 	 233.475
130 	 239.045 	 0.0230924 	 235.102
131 	 240.777 	 0.0230924 	 236.794
132 	 242.11 	 0.0230924 	 238.096
133 	 244.617 	 0.0230924 	 240.545
134 	 246.951 	 0.0230924 	 242.825
135 	 250.341 	 0.0230924 	 246.138
136 	 252.695 	 0.0240964 	 248.731
137 	 254.251 	 0.0240964 	 250.249
138 	 256.327 	 0.0240964 	 252.275
139 	 258.16 	 0.0240964 	 254.064
140 	 260.342 	 0.0240964 	 256.193
141 	 261.609 	 0.0251004 	 257.835
142 	 263.029 	 0.0251004 	 259.22
143 	 265.291 	 0.0251004 	 261.426
144 	 267.821 	 0.0261044 	 263.668
145 	 270.348 	 0.0261044 	 266.13
146 	 272.221 	 0.0261044 	 267.953
147 	 275.223 	 0.0261044 	 270.877
148 	 277.693 	 0.0271084 	 273.049
149 	 279.75 	 0.0281124 	 274.873
150 	 281.54 	 0.0291165 	 276.384
151 	 283.092 	 0.0291165 	 277.891
152 	 284.166 	 0.0291165 	 278.934
153 	 285.923 	 0.0301205 	 280.652
154 	 287.64 	 0.0301205 	 282.316
155 	 289.461 	 0.0311245 	 284.041
156 	 292.299 	 0.0311245 	 286.791
157 	 295.341 	 0.0311245 	 289.738
158 	 297.924 	 0.0311245 	 292.241
159 	 299.429 	 0.0321285 	 293.453
160 	 301.075 	 0.0321285 	 295.045
161 	 303.259 	 0.0321285 	 297.16
162 	 305.9 	 0.0321285 	 299.716
163 	 307.502 	 0.0331325 	 301.097
164 	 308.333 	 0.0331325 	 301.902
165 	 309.435 	 0.0331325 	 302.967
166 	 311.751 	 0.0341365 	 304.944
167 	 312.811 	 0.0341365 	 305.968
168 	 315.01 	 0.0351406 	 307.811
169 	 317.525 	 0.0351406 	 310.238
170 	 319.512 	 0.0351406 	 312.155
171 	 321.363 	 0.0351406 	 313.941
172 	 323.544 	 0.0361446 	 315.833
173 	 324.678 	 0.0371486 	 316.771
174 	 326.77 	 0.0381526 	 318.519
175 	 329.148 	 0.0381526 	 320.806
176 	 331.693 	 0.0381526 	 323.254
177 	 334.645 	 0.0381526 	 326.093
178 	 336.094 	 0.0381526 	 327.487
179 	 338.102 	 0.0391566 	 329.156
180 	 339.637 	 0.0391566 	 330.631
181 	 341.715 	 0.0401606 	 332.387
182 	 342.406 	 0.0401606 	 333.049
183 	 344.524 	 0.0411647 	 334.774
184 	 344.252 	 0.0421687 	 334.739
185 	 345.342 	 0.0421687 	 335.783
186 	 347.168 	 0.0421687 	 337.532
187 	 349.755 	 0.0421687 	 340.01
188 	 351.742 	 0.0421687 	 341.914
189 	 353.273 	 0.0421687 	 343.38
190 	 354.851 	 0.0421687 	 344.892
191 	 356.996 	 0.0421687 	 346.946
192 	 360.346 	 0.0421687 	 350.155
193 	 362.151 	 0.0431727 	 351.751
194 	 364.151 	 0.0441767 	 353.423
195 	 365.42 	 0.0441767 	 354.636
196 	 368.239 	 0.0441767 	 357.33
197 	 370.42 	 0.0441767 	 359.415
198 	 372.531 	 0.0451807 	 361.559
199 	 375.314 	 0.0451807 	 364.217
200 	 377.372 	 0.0451807 	 366.182
201 	 379.842 	 0.0461847 	 368.474
202 	 380.66 	 0.0481928 	 369.108
203 	 381.987 	 0.0481928 	 370.371
204 	 383.219 	 0.0481928 	 371.544
205 	 384.633 	 0.0481928 	 372.89
206 	 386.407 	 0.0481928 	 374.578
207 	 388.091 	 0.0481928 	 376.181
208 	 389.451 	 0.0481928 	 377.476
209 	 391.395 	 0.0481928 	 379.325
210 	 393.103 	 0.0481928 	 380.952
211 	 395.228 	 0.0481928 	 382.974
212 	 397.42 	 0.0481928 	 385.06
213 	 399.008 	 0.0481928 	 386.572
214 	 401.815 	 0.0491968 	 388.942
215 	 403.897 	 0.0491968 	 390.921
216 	 406.928 	 0.0491968 	 393.803
217 	 408.488 	 0.0491968 	 395.286
218 	 410.542 	 0.0491968 	 397.239
219 	 413.954 	 0.0491968 	 400.483
220 	 417.266 	 0.0491968 	 403.633
221 	 421.408 	 0.0502008 	 407.258
222 	 423.569 	 0.0502008 	 409.31
223 	 425.416 	 0.0502008 	 411.065
224 	 427.099 	 0.0512048 	 412.734
225 	 428.347 	 0.0512048 	 413.918
226 	 430.505 	 0.0512048 	 415.965
227 	 433.32 	 0.0522088 	 418.548
228 	 435.216 	 0.0522088 	 420.345
229 	 436.246 	 0.0532129 	 420.894
230 	 437.666 	 0.0532129 	 422.238
231 	 440.31 	 0.0542169 	 424.548
232 	 443.372 	 0.0542169 	 427.444
233 	 445.357 	 0.0542169 	 429.321
234 	 446.739 	 0.0542169 	 430.629
235 	 447.637 	 0.0542169 	 431.478
236 	 449.353 	 0.0562249 	 432.719
237 	 450.453 	 0.0562249 	 433.757
238 	 452.7 	 0.0562249 	 435.878
239 	 455.057 	 0.0562249 	 438.102
240 	 456.953 	 0.0562249 	 439.892
241 	 460.121 	 0.0562249 	 442.882
242 	 460.057 	 0.0562249 	 442.821
243 	 461.611 	 0.0562249 	 444.287
244 	 463.796 	 0.0562249 	 446.349
245 	 464.136 	 0.0562249 	 446.671
246 	 465.506 	 0.0562249 	 447.964
247 	 467.145 	 0.0562249 	 449.51
248 	 469.743 	 0.0562249 	 451.962
249 	 471.413 	 0.0562249 	 453.538
250 	 471.926 	 0.0562249 	 454.022
251 	 473.15 	 0.0572289 	 455.426
252 	 474.076 	 0.0572289 	 456.298
253 	 476.094 	 0.0572289 	 458.201
254 	 477.562 	 0.0572289 	 459.585
255 	 479.308 	 0.0572289 	 461.231
256 	 481.707 	 0.0572289 	 463.493
257 	 483.649 	 0.0572289 	 465.323
258 	 485.036 	 0.0572289 	 466.632
259 	 486.701 	 0.0572289 	 468.201
260 	 486.955 	 0.0582329 	 468.218
261 	 486.303 	 0.0582329 	 467.603
262 	 487.584 	 0.0582329 	 468.81
263 	 487.878 	 0.0592369 	 468.828
264 	 488.726 	 0.060241 	 470.255
265 	 491.073 	 0.060241 	 472.46
266 	 493.941 	 0.061245 	 474.791
267 	 495.782 	 0.061245 	 476.519
268 	 496.296 	 0.061245 	 477.002
269 	 496.625 	 0.061245 	 477.31
270 	 497.004 	 0.061245 	 477.667
271 	 497.572 	 0.061245 	 478.2
272 	 499.409 	 0.061245 	 479.924
273 	 501.895 	 0.062249 	 481.977
274 	 504.304 	 0.062249 	 484.236
275 	 507.225 	 0.062249 	 486.975
276 	 508.955 	 0.062249 	 488.597
277 	 512.075 	 0.062249 	 491.523
278 	 512.827 	 0.062249 	 492.228
279 	 513.179 	 0.063253 	 492.451
280 	 514.052 	 0.064257 	 493.847
281 	 515.414 	 0.064257 	 495.122
282 	 516.386 	 0.064257 	 496.032
283 	 519.247 	 0.064257 	 498.709
284 	 522.097 	 0.0662651 	 500.855
285 	 522.135 	 0.0662651 	 500.892
286 	 525.363 	 0.0662651 	 503.906
287 	 527.206 	 0.0662651 	 505.627
