0	0.0000000e+00
1	0.0000000e+00
2	0.0000000e+00
3	0.0000000e+00
4	0.0000000e+00
5	0.0000000e+00
6	0.0000000e+00
7	0.0000000e+00
8	2.1333333e-03
9	2.6000000e-03
10	4.7333333e-03
11	4.6000000e-03
12	6.0666667e-03
13	5.9333333e-03
14	8.9333333e-03
15	6.7333333e-03
16	8.2666667e-03
17	9.1333333e-03
18	9.6000000e-03
19	8.0000000e-03
20	1.1466667e-02
21	9.2666667e-03
22	1.0466667e-02
23	1.0200000e-02
24	1.1266667e-02
25	1.0933333e-02
26	1.1600000e-02
27	1.1466667e-02
28	1.2800000e-02
29	1.1866667e-02
30	1.1200000e-02
31	1.2200000e-02
32	1.1866667e-02
33	1.0200000e-02
34	1.1400000e-02
35	1.1600000e-02
36	1.2333333e-02
37	1.1333333e-02
38	1.0733333e-02
39	9.6000000e-03
40	1.1466667e-02
41	1.1066667e-02
42	1.1333333e-02
43	1.1266667e-02
44	1.0133333e-02
45	1.1733333e-02
46	1.0666667e-02
47	9.7333333e-03
48	9.0000000e-03
49	1.0066667e-02
50	1.1000000e-02
51	8.6666667e-03
52	9.5333333e-03
53	1.0000000e-02
54	8.4666667e-03
55	9.0666667e-03
56	9.7333333e-03
57	8.3333333e-03
58	9.2666667e-03
59	1.1066667e-02
60	8.7333333e-03
61	7.8000000e-03
62	8.6000000e-03
63	8.4666667e-03
64	9.9333333e-03
65	7.4666667e-03
66	8.7333333e-03
67	8.6000000e-03
68	8.0666667e-03
69	8.4000000e-03
70	8.8666667e-03
71	7.7333333e-03
72	7.7333333e-03
73	7.6666667e-03
74	7.1333333e-03
75	7.9333333e-03
76	8.3333333e-03
77	6.2000000e-03
78	6.2666667e-03
79	6.7333333e-03
80	6.7333333e-03
81	6.0666667e-03
82	7.4666667e-03
83	4.6000000e-03
84	5.8666667e-03
85	7.0666667e-03
86	5.2666667e-03
87	6.8000000e-03
88	5.0666667e-03
89	5.5333333e-03
90	6.0000000e-03
91	5.0666667e-03
92	6.0666667e-03
93	4.8666667e-03
94	5.0000000e-03
95	4.8000000e-03
96	5.6666667e-03
97	4.8000000e-03
98	5.6666667e-03
99	4.6000000e-03
100	4.7333333e-03
101	4.5333333e-03
102	3.2666667e-03
103	5.5333333e-03
104	4.2000000e-03
105	4.2666667e-03
106	4.3333333e-03
107	4.4000000e-03
108	4.4666667e-03
109	4.0666667e-03
110	4.3333333e-03
111	3.1333333e-03
112	4.2000000e-03
113	3.8000000e-03
114	3.4000000e-03
115	3.0666667e-03
116	3.2666667e-03
117	3.4000000e-03
118	3.6000000e-03
119	4.0000000e-03
120	3.6666667e-03
121	4.0000000e-03
122	3.0000000e-03
123	2.4666667e-03
124	2.9333333e-03
125	3.3333333e-03
126	3.6666667e-03
127	2.4000000e-03
128	2.2666667e-03
129	3.4666667e-03
130	2.6000000e-03
131	2.4000000e-03
132	3.4666667e-03
133	2.2000000e-03
134	2.4000000e-03
135	1.8000000e-03
136	1.7333333e-03
137	1.8000000e-03
138	2.8666667e-03
139	3.1333333e-03
140	2.0666667e-03
141	2.4666667e-03
142	1.6666667e-03
143	2.0000000e-03
144	2.2000000e-03
145	2.3333333e-03
146	2.4000000e-03
147	1.9333333e-03
148	1.8666667e-03
149	1.8666667e-03
150	1.8666667e-03
151	1.8000000e-03
152	1.2000000e-03
153	1.4666667e-03
154	1.5333333e-03
155	1.2666667e-03
156	1.9333333e-03
157	1.2000000e-03
158	1.6666667e-03
159	1.3333333e-03
160	1.4666667e-03
161	1.2666667e-03
162	1.2000000e-03
163	9.3333333e-04
164	8.6666667e-04
165	1.4666667e-03
166	1.4000000e-03
167	1.3333333e-03
168	1.4000000e-03
169	7.3333333e-04
170	7.3333333e-04
171	6.6666667e-04
172	6.6666667e-04
173	8.0000000e-04
174	1.0000000e-03
175	7.3333333e-04
176	1.0000000e-03
177	9.3333333e-04
178	8.6666667e-04
179	5.3333333e-04
180	6.6666667e-04
181	1.2666667e-03
182	1.1333333e-03
183	8.6666667e-04
184	9.3333333e-04
185	5.3333333e-04
186	8.0000000e-04
187	6.0000000e-04
188	6.0000000e-04
189	1.0666667e-03
190	4.6666667e-04
191	8.6666667e-04
192	8.6666667e-04
193	4.0000000e-04
194	4.6666667e-04
195	5.3333333e-04
196	6.6666667e-04
197	1.0000000e-03
198	7.3333333e-04
199	6.6666667e-04
200	3.3333333e-04
201	4.0000000e-04
202	7.3333333e-04
203	7.3333333e-04
204	6.6666667e-04
205	3.3333333e-04
206	6.0000000e-04
207	4.0000000e-04
208	2.0000000e-04
209	3.3333333e-04
210	2.6666667e-04
211	2.6666667e-04
212	3.3333333e-04
213	4.6666667e-04
214	3.3333333e-04
215	2.6666667e-04
216	4.6666667e-04
217	2.6666667e-04
218	2.0000000e-04
219	4.0000000e-04
220	2.6666667e-04
221	4.0000000e-04
222	2.6666667e-04
223	3.3333333e-04
224	6.6666667e-05
225	2.0000000e-04
226	2.6666667e-04
227	3.3333333e-04
228	2.0000000e-04
229	2.0000000e-04
230	3.3333333e-04
231	2.6666667e-04
232	2.0000000e-04
233	3.3333333e-04
234	6.6666667e-05
235	0.0000000e+00
236	1.3333333e-04
237	4.0000000e-04
238	2.6666667e-04
239	2.0000000e-04
240	2.6666667e-04
241	2.0000000e-04
242	6.6666667e-05
243	2.0000000e-04
244	1.3333333e-04
245	6.6666667e-05
246	0.0000000e+00
247	1.3333333e-04
248	6.6666667e-05
249	1.3333333e-04
250	2.0000000e-04
251	0.0000000e+00
