0	0.0000000e+00
1	0.0000000e+00
2	0.0000000e+00
3	0.0000000e+00
4	0.0000000e+00
5	0.0000000e+00
6	0.0000000e+00
7	0.0000000e+00
8	3.5333333e-03
9	1.7333333e-03
10	3.7333333e-03
11	4.3333333e-03
12	6.9333333e-03
13	6.7333333e-03
14	7.9333333e-03
15	7.2000000e-03
16	9.4666667e-03
17	7.6000000e-03
18	9.2000000e-03
19	8.4666667e-03
20	1.0666667e-02
21	1.0133333e-02
22	1.0466667e-02
23	1.0733333e-02
24	1.2066667e-02
25	1.1066667e-02
26	1.2000000e-02
27	1.1000000e-02
28	1.2666667e-02
29	1.1733333e-02
30	1.2600000e-02
31	1.2466667e-02
32	1.2733333e-02
33	1.3866667e-02
34	1.4666667e-02
35	1.2266667e-02
36	1.4666667e-02
37	1.4066667e-02
38	1.4333333e-02
39	1.5133333e-02
40	1.5600000e-02
41	1.3000000e-02
42	1.2866667e-02
43	1.4600000e-02
44	1.2133333e-02
45	1.5133333e-02
46	1.3866667e-02
47	1.5200000e-02
48	1.2066667e-02
49	1.4733333e-02
50	1.4533333e-02
51	1.3800000e-02
52	1.3133333e-02
53	1.5933333e-02
54	1.4200000e-02
55	1.4333333e-02
56	1.3533333e-02
57	1.4133333e-02
58	1.2533333e-02
59	1.2200000e-02
60	1.0133333e-02
61	1.1533333e-02
62	1.2533333e-02
63	1.2933333e-02
64	9.8666667e-03
65	1.2466667e-02
66	1.1066667e-02
67	1.0600000e-02
68	1.0400000e-02
69	7.7333333e-03
70	1.0266667e-02
71	1.0533333e-02
72	7.6000000e-03
73	9.0000000e-03
74	8.8000000e-03
75	8.8666667e-03
76	8.5333333e-03
77	6.4000000e-03
78	6.4666667e-03
79	7.2000000e-03
80	7.8000000e-03
81	7.6000000e-03
82	7.1333333e-03
83	6.5333333e-03
84	5.6000000e-03
85	6.2666667e-03
86	5.8666667e-03
87	5.7333333e-03
88	5.7333333e-03
89	5.9333333e-03
90	5.0666667e-03
91	4.2000000e-03
92	4.7333333e-03
93	4.2666667e-03
94	4.8000000e-03
95	5.8666667e-03
96	3.4666667e-03
97	5.0666667e-03
98	3.6666667e-03
99	3.6000000e-03
100	2.7333333e-03
101	3.3333333e-03
102	3.3333333e-03
103	3.9333333e-03
104	3.1333333e-03
105	2.6666667e-03
106	3.2000000e-03
107	2.4000000e-03
108	2.3333333e-03
109	2.2000000e-03
110	2.9333333e-03
111	3.6000000e-03
112	2.2000000e-03
113	2.2666667e-03
114	1.8000000e-03
115	1.8666667e-03
116	1.4000000e-03
117	2.0000000e-03
118	2.2000000e-03
119	2.0666667e-03
120	1.6666667e-03
121	1.6666667e-03
122	1.4000000e-03
123	1.2666667e-03
124	1.2666667e-03
125	1.7333333e-03
126	1.6666667e-03
127	1.3333333e-03
128	1.0000000e-03
129	1.4000000e-03
130	1.7333333e-03
131	1.2000000e-03
132	9.3333333e-04
133	7.3333333e-04
134	1.0000000e-03
135	8.6666667e-04
136	6.6666667e-04
137	1.0666667e-03
138	1.0000000e-03
139	8.0000000e-04
140	5.3333333e-04
141	5.3333333e-04
142	4.6666667e-04
143	8.0000000e-04
144	6.6666667e-04
145	9.3333333e-04
146	6.0000000e-04
147	5.3333333e-04
148	3.3333333e-04
149	6.0000000e-04
150	4.6666667e-04
151	8.0000000e-04
152	6.0000000e-04
153	3.3333333e-04
154	4.0000000e-04
155	5.3333333e-04
156	3.3333333e-04
157	6.0000000e-04
158	6.6666667e-04
159	6.0000000e-04
160	1.3333333e-04
161	2.0000000e-04
162	3.3333333e-04
163	2.0000000e-04
164	1.3333333e-04
165	3.3333333e-04
166	1.3333333e-04
167	2.6666667e-04
168	0.0000000e+00
169	2.0000000e-04
170	3.3333333e-04
171	0.0000000e+00
172	1.3333333e-04
173	2.6666667e-04
174	6.6666667e-05
175	2.0000000e-04
176	1.3333333e-04
177	1.3333333e-04
178	1.3333333e-04
179	2.0000000e-04
180	1.3333333e-04
181	2.6666667e-04
182	2.6666667e-04
183	2.0000000e-04
184	0.0000000e+00
185	3.3333333e-04
186	6.6666667e-05
187	2.0000000e-04
188	6.6666667e-05
189	6.6666667e-05
190	1.3333333e-04
191	1.3333333e-04
192	2.0000000e-04
193	6.6666667e-05
194	6.6666667e-05
195	2.0000000e-04
196	0.0000000e+00
197	0.0000000e+00
198	6.6666667e-05
199	6.6666667e-05
200	6.6666667e-05
201	6.6666667e-05
202	0.0000000e+00
203	0.0000000e+00
204	0.0000000e+00
205	6.6666667e-05
206	6.6666667e-05
207	6.6666667e-05
208	0.0000000e+00
209	6.6666667e-05
210	0.0000000e+00
211	0.0000000e+00
212	0.0000000e+00
213	0.0000000e+00
214	6.6666667e-05
215	6.6666667e-05
216	6.6666667e-05
217	0.0000000e+00
218	0.0000000e+00
219	0.0000000e+00
220	6.6666667e-05
221	0.0000000e+00
222	0.0000000e+00
223	0.0000000e+00
224	6.6666667e-05
225	6.6666667e-05
226	0.0000000e+00
227	0.0000000e+00
228	0.0000000e+00
229	0.0000000e+00
230	0.0000000e+00
231	0.0000000e+00
232	0.0000000e+00
233	0.0000000e+00
234	0.0000000e+00
235	0.0000000e+00
236	0.0000000e+00
237	0.0000000e+00
238	0.0000000e+00
239	0.0000000e+00
240	0.0000000e+00
241	0.0000000e+00
242	0.0000000e+00
243	6.6666667e-05
244	0.0000000e+00
245	0.0000000e+00
246	0.0000000e+00
247	0.0000000e+00
248	0.0000000e+00
249	0.0000000e+00
250	0.0000000e+00
251	0.0000000e+00
